contrast	category	method	direction	ontology	GO_ID	term_label	p_adjust	effect	effect_fmt	padj_fmt
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0007411	BP: axon guidance	7.84779212280114e-08	-2.18119140398335	-2.18	7.85e-08
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0031290	BP: retinal ganglion cell axon guidance	2.49515364995907e-05	-2.27784670191496	-2.28	2.50e-05
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0001764	BP: neuron migration	3.80527630805474e-05	-2.08766360030292	-2.09	3.81e-05
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0008045	BP: motor neuron axon guidance	0.00114599474651782	-2.02284714286759	-2.02	1.15e-03
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0007417	BP: central nervous system development	0.00135645384307769	-1.86945628427289	-1.87	1.36e-03
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0007399	BP: nervous system development	0.00215982879104775	-1.79372874751701	-1.79	2.16e-03
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0021915	BP: neural tube development	0.00584829056216353	-1.9504955039201	-1.95	5.85e-03
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0033564	BP: anterior/posterior axon guidance	0.00950428540901883	-2.00399545988897	-2.00	9.50e-03
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0048813	BP: dendrite morphogenesis	0.0108839653092852	-1.91608569078752	-1.92	1.09e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0001755	BP: neural crest cell migration	0.0181593215888286	-1.61860496189201	-1.62	1.82e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0097150	BP: neuronal stem cell population maintenance	0.0308066898908375	-1.86258288349652	-1.86	3.08e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0030517	BP: negative regulation of axon extension	0.0367398502892668	-1.85742912262615	-1.86	3.67e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0021523	BP: somatic motor neuron differentiation	0.0423895288284225	-1.8827815224818	-1.88	4.24e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0050772	BP: positive regulation of axonogenesis	0.0441418013544488	-1.71322381511922	-1.71	4.41e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0007413	BP: axonal fasciculation	0.0448634138838253	-1.85284520889322	-1.85	4.49e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0050770	BP: regulation of axonogenesis	0.052436559061664	-1.77490095214975	-1.77	5.24e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0030516	BP: regulation of axon extension	0.0565669253014488	-1.76056223386116	-1.76	5.66e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0021532	BP: neural tube patterning	0.0633813393394499	-1.81460933029158	-1.81	6.34e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0048675	BP: axon extension	0.077918745044639	-1.57281255978585	-1.57	7.79e-02
N_OD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0001841	BP: neural tube formation	0.0972270111335085	-1.68372937798166	-1.68	9.72e-02
P_BD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0030182	BP: neuron differentiation	0.00795425962313485	-1.77577344280313	-1.78	7.95e-03
P_BD_vs_N_BL	axon_neural	GSEA	NES_positive	BP	GO:0019228	BP: neuronal action potential	0.0394784662613668	1.91497289391625	1.91	3.95e-02
P_BD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0001841	BP: neural tube formation	0.0422864307074255	-1.8661037675971	-1.87	4.23e-02
P_BD_vs_N_BL	axon_neural	GSEA	NES_negative	BP	GO:0043524	BP: negative regulation of neuron apoptotic process	0.095986740304674	-1.56240088975936	-1.56	9.60e-02
P_BD_vs_N_BL	axon_neural	GSEA	NES_positive	BP	GO:0007411	BP: axon guidance	0.0994765841161216	1.43247158960517	1.43	9.95e-02
P_BD_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:0007411	BP: axon guidance	0.00305315222131038	1.84062121903112	1.84	3.05e-03
P_BD_vs_P_BL	axon_neural	GSEA	NES_negative	BP	GO:0030182	BP: neuron differentiation	0.0825424411822197	-1.58848855730463	-1.59	8.25e-02
P_OD_vs_P_OL	axon_neural	GSEA	NES_negative	BP	GO:0030182	BP: neuron differentiation	0.000215195516520742	-2.06408641177614	-2.06	2.15e-04
P_OD_vs_P_OL	axon_neural	GSEA	NES_negative	BP	GO:0048812	BP: neuron projection morphogenesis	0.0276026024626254	-1.80959783819463	-1.81	2.76e-02
P_OD_vs_P_OL	axon_neural	GSEA	NES_negative	BP	GO:0050772	BP: positive regulation of axonogenesis	0.062498767655214	-1.80071009781524	-1.80	6.25e-02
P_OD_vs_P_OL	axon_neural	GSEA	NES_negative	BP	GO:0033564	BP: anterior/posterior axon guidance	0.0954288360158175	-1.75528042108823	-1.76	9.54e-02
P_OD_vs_P_OL	axon_neural	ORA	all	CC	GO:0043005	CC: neuron projection	0.0941258816320604	3.11022978848281	3.11	9.41e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0007411	BP: axon guidance	1.28195176388429e-05	2.01096870788789	2.01	1.28e-05
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0001764	BP: neuron migration	0.000200245541332067	2.01536625126073	2.02	2.00e-04
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0031290	BP: retinal ganglion cell axon guidance	0.000790770184608107	2.04943902673318	2.05	7.91e-04
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0001755	BP: neural crest cell migration	0.0050587417858719	1.73890229817558	1.74	5.06e-03
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0014029	BP: neural crest formation	0.00647024921467902	2.0405329278119	2.04	6.47e-03
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:2000179	BP: positive regulation of neural precursor cell proliferation	0.011999151789633	2.06623867558415	2.07	1.20e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0008045	BP: motor neuron axon guidance	0.011999151789633	1.79068647481265	1.79	1.20e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0003407	BP: neural retina development	0.014261701332051	1.9163276688745	1.92	1.43e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0021523	BP: somatic motor neuron differentiation	0.0189252062216368	1.99058392800386	1.99	1.89e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0021953	BP: central nervous system neuron differentiation	0.0201600771703711	1.97677083303058	1.98	2.02e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0048663	BP: neuron fate commitment	0.0298211005257687	1.92457809625877	1.92	2.98e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0050772	BP: positive regulation of axonogenesis	0.0555868269075688	1.68518103255973	1.69	5.56e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	CC	GO:0030424	CC: axon	0.0629575506498077	1.46768992736929	1.47	6.30e-02
P_OL_vs_N_OD	axon_neural	GSEA	NES_positive	BP	GO:0007417	BP: central nervous system development	0.0992953170196517	1.41231753746039	1.41	9.93e-02
P_OL_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:0030182	BP: neuron differentiation	6.56045475658775e-06	2.1402035535243	2.14	6.56e-06
P_OL_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:2000179	BP: positive regulation of neural precursor cell proliferation	0.0411091246761213	1.88760901752501	1.89	4.11e-02
P_OL_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:0033564	BP: anterior/posterior axon guidance	0.0411091246761213	1.88091911408094	1.88	4.11e-02
P_OL_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:0021915	BP: neural tube development	0.0411091246761213	1.81820814639567	1.82	4.11e-02
P_OL_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:0001843	BP: neural tube closure	0.0411091246761213	1.71484562170733	1.71	4.11e-02
P_OL_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:0031290	BP: retinal ganglion cell axon guidance	0.0676912163993906	1.6822215299625	1.68	6.77e-02
P_OL_vs_P_BL	axon_neural	GSEA	NES_positive	BP	GO:0014033	BP: neural crest cell differentiation	0.0908651641849514	1.73673996879456	1.74	9.09e-02
P_surface_x_pigmentation	axon_neural	GSEA	NES_positive	BP	GO:0007411	BP: axon guidance	0.0329693477567516	1.62766360504586	1.63	3.30e-02
P_surface_x_pigmentation	axon_neural	GSEA	NES_positive	BP	GO:0030182	BP: neuron differentiation	0.0438523059323469	1.66063003850972	1.66	4.39e-02
P_surface_x_pigmentation	axon_neural	GSEA	NES_positive	BP	GO:0031290	BP: retinal ganglion cell axon guidance	0.047597358733017	1.82792127797833	1.83	4.76e-02
P_surface_x_pigmentation	axon_neural	GSEA	NES_positive	BP	GO:2000179	BP: positive regulation of neural precursor cell proliferation	0.0498937432537479	2.00016522035331	2.00	4.99e-02
P_surface_x_pigmentation	axon_neural	GSEA	NES_positive	BP	GO:0048846	BP: axon extension involved in axon guidance	0.0749646674097581	1.93946896065094	1.94	7.50e-02
P_surface_x_pigmentation	axon_neural	GSEA	NES_positive	BP	GO:0021514	BP: ventral spinal cord interneuron differentiation	0.0951407550794637	1.88142207862949	1.88	9.51e-02
P_surface_x_pigmentation	axon_neural	ORA	all	BP	GO:0001755	BP: neural crest cell migration	0.0816537370745439	3.4234939190024	3.42	8.17e-02
P_surface_x_pigmentation	axon_neural	ORA	all	BP	GO:0007399	BP: nervous system development	0.0861982122074762	3.26058225177013	3.26	8.62e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0001568	BP: blood vessel development	1.21867308987555e-06	-2.27126251537714	-2.27	1.22e-06
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0007275	BP: multicellular organism development	2.10409222792514e-06	-1.99520634644079	-2.00	2.10e-06
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0001501	BP: skeletal system development	2.72618606828807e-06	-2.20986030013936	-2.21	2.73e-06
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0009953	BP: dorsal/ventral pattern formation	3.39689155828287e-06	-2.19073707558703	-2.19	3.40e-06
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003429	BP: growth plate cartilage chondrocyte morphogenesis	3.84533372710285e-06	-2.42729646745032	-2.43	3.85e-06
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060021	BP: roof of mouth development	1.49060462683678e-05	-2.3082643375493	-2.31	1.49e-05
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035115	BP: embryonic forelimb morphogenesis	0.000167814760593642	-2.25577267064591	-2.26	1.68e-04
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0043588	BP: skin development	0.000243128703576206	-2.19274587341718	-2.19	2.43e-04
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0030240	BP: skeletal muscle thin filament assembly	0.000797562387345649	2.16217635401355	2.16	7.98e-04
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0030903	BP: notochord development	0.00114599474651782	-2.08404669057999	-2.08	1.15e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0007417	BP: central nervous system development	0.00135645384307769	-1.86945628427289	-1.87	1.36e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048048	BP: embryonic eye morphogenesis	0.00138440570238923	-2.16326533694197	-2.16	1.38e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0051216	BP: cartilage development	0.00215982879104775	-1.82772473772748	-1.83	2.16e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0007399	BP: nervous system development	0.00215982879104775	-1.79372874751701	-1.79	2.16e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035116	BP: embryonic hindlimb morphogenesis	0.00250384927634881	-2.05297585975769	-2.05	2.50e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0001569	BP: branching involved in blood vessel morphogenesis	0.00266747527469541	-2.01017555216156	-2.01	2.67e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0009887	BP: animal organ morphogenesis	0.00271047760722452	-1.88908795970279	-1.89	2.71e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003279	BP: cardiac septum development	0.00301347325853935	-2.08955187917967	-2.09	3.01e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003160	BP: endocardium morphogenesis	0.00372666917370212	-2.05925326623751	-2.06	3.73e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0042472	BP: inner ear morphogenesis	0.00414554548254825	-1.93815907327013	-1.94	4.15e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0070121	BP: Kupffer's vesicle development	0.00458424304721854	-1.9750283278906	-1.98	4.58e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060976	BP: coronary vasculature development	0.00476299112821011	-1.982276478885	-1.98	4.76e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0001502	BP: cartilage condensation	0.0048494232360244	-2.04578840566587	-2.05	4.85e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0036342	BP: post-anal tail morphogenesis	0.0048494232360244	-1.97588411197415	-1.98	4.85e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003007	BP: heart morphogenesis	0.00526145106278817	-1.87487748572836	-1.87	5.26e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035989	BP: tendon development	0.00584829056216353	-2.07728824345993	-2.08	5.85e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0021915	BP: neural tube development	0.00584829056216353	-1.9504955039201	-1.95	5.85e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0030324	BP: lung development	0.00585429456973442	-1.8629394232591	-1.86	5.85e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0014866	BP: skeletal myofibril assembly	0.00604028087798922	2.0198689498021	2.02	6.04e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003222	BP: ventricular trabecula myocardium morphogenesis	0.00604898629600522	-2.03583905468345	-2.04	6.05e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035108	BP: limb morphogenesis	0.00695792537083421	-2.02752610187349	-2.03	6.96e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035904	BP: aorta development	0.00836016149992172	-2.01276028240942	-2.01	8.36e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0048066	BP: developmental pigmentation	0.00836016149992172	1.88954455385005	1.89	8.36e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060173	BP: limb development	0.00981398422135343	-1.90954874949455	-1.91	9.81e-03
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0061036	BP: positive regulation of cartilage development	0.00999930174636534	-1.9841176862865	-1.98	1.00e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060348	BP: bone development	0.0106552575898294	-1.87906158527091	-1.88	1.07e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048813	BP: dendrite morphogenesis	0.0108839653092852	-1.91608569078752	-1.92	1.09e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0001889	BP: liver development	0.0119598729891406	-1.68157511800942	-1.68	1.20e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0009950	BP: dorsal/ventral axis specification	0.0119954525876924	-1.90352815836153	-1.90	1.20e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0030900	BP: forebrain development	0.0134784977047885	-1.85649538530988	-1.86	1.35e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048704	BP: embryonic skeletal system morphogenesis	0.0135429194338198	-1.88039121959027	-1.88	1.35e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003181	BP: atrioventricular valve morphogenesis	0.0144956280066669	-1.93869319737217	-1.94	1.45e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048382	BP: mesendoderm development	0.0153713590818317	-1.97677701125173	-1.98	1.54e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0009888	BP: tissue development	0.0156320050714085	-1.80260250212583	-1.80	1.56e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0001654	BP: eye development	0.0156320050714085	-1.71207034910347	-1.71	1.56e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0042733	BP: embryonic digit morphogenesis	0.0168136014362377	-1.7753481029766	-1.78	1.68e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0009954	BP: proximal/distal pattern formation	0.0176674675308382	-1.88560612135062	-1.89	1.77e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060536	BP: cartilage morphogenesis	0.0177495747384455	-1.8207081357202	-1.82	1.77e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048844	BP: artery morphogenesis	0.0178233057242871	-1.88098599906083	-1.88	1.78e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060840	BP: artery development	0.0198483212635727	-1.93529233478646	-1.94	1.98e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060037	BP: pharyngeal system development	0.0203025919132159	-1.77378507442564	-1.77	2.03e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0003406	BP: retinal pigment epithelium development	0.0205878076918924	1.95334908929307	1.95	2.06e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048701	BP: embryonic cranial skeleton morphogenesis	0.0209112120337563	-1.69191814185865	-1.69	2.09e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060325	BP: face morphogenesis	0.0209351408320831	-1.83537884713706	-1.84	2.09e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0021510	BP: spinal cord development	0.0256183694575152	-1.84460854926287	-1.84	2.56e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048514	BP: blood vessel morphogenesis	0.0273129232633963	-1.73804933279488	-1.74	2.73e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0030325	BP: adrenal gland development	0.027399803401479	-1.88489357446409	-1.88	2.74e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048570	BP: notochord morphogenesis	0.0279381473019682	-1.8944292836477	-1.89	2.79e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0070584	BP: mitochondrion morphogenesis	0.0287911202459128	1.83589234705833	1.84	2.88e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0033333	BP: fin development	0.0309996775267883	-1.86186856037151	-1.86	3.10e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0055008	BP: cardiac muscle tissue morphogenesis	0.0309996775267883	1.7809557641113	1.78	3.10e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035907	BP: dorsal aorta development	0.0333170408203054	-1.83142365309152	-1.83	3.33e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0030878	BP: thyroid gland development	0.036338610004959	-1.80497391906107	-1.80	3.63e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003180	BP: aortic valve morphogenesis	0.0407554363328689	-1.8129911374269	-1.81	4.08e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0007492	BP: endoderm development	0.0423895288284225	-1.7464923707547	-1.75	4.24e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048703	BP: embryonic viscerocranium morphogenesis	0.0491421537408779	-1.56017301922229	-1.56	4.91e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060042	BP: retina morphogenesis in camera-type eye	0.0495903918120372	-1.71956403640722	-1.72	4.96e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0021766	BP: hippocampus development	0.0506763011509008	-1.74323805037482	-1.74	5.07e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003171	BP: atrioventricular valve development	0.0520308748104539	-1.80610679836729	-1.81	5.20e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0070309	BP: lens fiber cell morphogenesis	0.0554113739146929	-1.7781004277898	-1.78	5.54e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0061053	BP: somite development	0.0554113739146929	-1.64162397567615	-1.64	5.54e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0007498	BP: mesoderm development	0.05543619050626	-1.68672480237091	-1.69	5.54e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0002063	BP: chondrocyte development	0.0562825503104068	-1.7994469826516	-1.80	5.63e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035909	BP: aorta morphogenesis	0.0565669253014488	-1.80952918492818	-1.81	5.66e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0048741	BP: skeletal muscle fiber development	0.05958468941453	1.61818062529129	1.62	5.96e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060412	BP: ventricular septum morphogenesis	0.061659818289628	-1.66450140790269	-1.66	6.17e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_positive	BP	GO:0030241	BP: skeletal muscle myosin thick filament assembly	0.0635867142291498	1.69366627636626	1.69	6.36e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0033334	BP: fin morphogenesis	0.0723419456652625	-1.73939998213579	-1.74	7.23e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0003214	BP: cardiac left ventricle morphogenesis	0.07389681949845	-1.7868804841222	-1.79	7.39e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060972	BP: left/right pattern formation	0.0774545385390929	-1.71018117612592	-1.71	7.75e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0035622	BP: intrahepatic bile duct development	0.0790345236878847	-1.75207264895104	-1.75	7.90e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0048793	BP: pronephros development	0.0790345236878847	-1.55674764083671	-1.56	7.90e-02
N_OD_vs_N_BL	development_patterning	GSEA	NES_negative	BP	GO:0060030	BP: dorsal convergence	0.0931313875639751	-1.70108985539844	-1.70	9.31e-02
