source	destination	artifact_type	description	status	action	exported_at	analysis_root	quarto_dir
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-gc-plot_Read_2_After_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-gc-plot_Read_2_After_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-content-gc-plot_Read_2_After_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-gc-plot_Read_2_Before_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-gc-plot_Read_2_Before_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-content-gc-plot_Read_2_Before_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_1_After_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_1_After_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_1_After_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_1_Before_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_1_Before_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_1_Before_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_2_After_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_2_After_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_2_After_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_2_Before_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_2_Before_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-content-n-plot_Read_2_Before_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_1_After_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_1_After_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_1_After_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_1_Before_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_1_Before_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_1_Before_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_2_After_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_2_After_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_2_After_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_2_Before_filtering.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_2_Before_filtering.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/fastp-seq-quality-plot_Read_2_Before_filtering.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/picard_deduplication-cnt.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/picard_deduplication-cnt.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/picard_deduplication-cnt.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/picard_deduplication-pct.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/picard_deduplication-pct.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/picard_deduplication-pct.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools_alignment_plot-cnt.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools_alignment_plot-cnt.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools_alignment_plot-cnt.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools_alignment_plot-pct.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools_alignment_plot-pct.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools_alignment_plot-pct.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-flagstat-pct-table.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-flagstat-pct-table.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-flagstat-pct-table.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-flagstat-table.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-flagstat-table.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-flagstat-table.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/samtools-stats-dp.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/samtools-stats-dp.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/samtools-stats-dp.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/star_alignment_plot-cnt.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/star_alignment_plot-cnt.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/star_alignment_plot-cnt.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/star_alignment_plot-pct.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/star_alignment_plot-pct.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/star_alignment_plot-pct.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/star_summary_table.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/star_summary_table.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/star_summary_table.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/strand_check_composition_bargraph.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/strand_check_composition_bargraph.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/strand_check_composition_bargraph.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/pdf/strand_check_summary_table.pdf	multiqc/star_salmon/multiqc_report_plots/pdf/strand_check_summary_table.pdf	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/pdf/strand_check_summary_table.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp_filtered_reads_plot-cnt.png	multiqc/star_salmon/multiqc_report_plots/png/fastp_filtered_reads_plot-cnt.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp_filtered_reads_plot-cnt.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp_filtered_reads_plot-pct.png	multiqc/star_salmon/multiqc_report_plots/png/fastp_filtered_reads_plot-pct.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp_filtered_reads_plot-pct.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-insert-size-plot.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-insert-size-plot.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-insert-size-plot.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_1_After_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_1_After_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_1_After_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_1_Before_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_1_Before_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_1_Before_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_2_After_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_2_After_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_2_After_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_2_Before_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_2_Before_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-gc-plot_Read_2_Before_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_1_After_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_1_After_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-n-plot_Read_1_After_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_1_Before_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_1_Before_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-n-plot_Read_1_Before_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_2_After_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_2_After_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-n-plot_Read_2_After_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_2_Before_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-content-n-plot_Read_2_Before_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-content-n-plot_Read_2_Before_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_1_After_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_1_After_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-quality-plot_Read_1_After_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_1_Before_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_1_Before_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-quality-plot_Read_1_Before_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_2_After_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_2_After_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-quality-plot_Read_2_After_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_2_Before_filtering.png	multiqc/star_salmon/multiqc_report_plots/png/fastp-seq-quality-plot_Read_2_Before_filtering.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/fastp-seq-quality-plot_Read_2_Before_filtering.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/picard_deduplication-cnt.png	multiqc/star_salmon/multiqc_report_plots/png/picard_deduplication-cnt.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/picard_deduplication-cnt.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
