P45	22.127848752866303	33.139126772427346	41.45257148205344	48.28021900884459	54.200009359352336	59.42252796106509	64.0600870419767	68.11736627825354	71.65988113622538	75.1017829566194	78.23950582619683	81.2461977631148	84.14057747203894	86.82671159155787	89.25312368384108	91.5321259768824	93.8017689175909	96.02461509663532	98.02517665777528	100.0
P46	22.9795216507738	34.549677304093436	42.95540320239398	49.634873489805486	55.3027088590634	60.15096362134036	64.51014984702651	68.36240201880345	71.9690033274526	75.20712834141004	78.45641930369146	81.39753009223074	84.12425467294938	86.64775899417137	89.09086848746064	91.50048013577793	93.73590299024096	95.96462627570959	97.9834297326872	100.0
P47	20.043351177378568	30.904134782751488	39.27222568885678	45.840585897730634	51.47952313704884	56.901704489474206	61.4995566356859	65.9102105159447	69.86107918158231	73.59190778022267	76.95162402706164	80.11100528752996	83.0667673815232	85.79592104831029	88.59732667739499	91.22467076094453	93.61226969687017	95.92104831028934	97.96052415514467	100.0
P48	20.781475413844536	31.54510110766071	39.91001784972003	46.70758246326137	52.39259603393892	57.57879551067315	62.114580531579335	66.33004865882583	70.24476122943003	73.81959556935716	76.99831283468225	80.03765557375847	83.07699831283468	85.98674719417072	88.59574051886446	91.15827566814191	93.6083331295694	95.82854488104262	97.98029195295499	100.0
P49	18.79393398751115	29.234611953612845	37.270294380017845	44.110615521855486	49.96966993755576	55.2007136485281	59.92149866190901	64.36039250669046	68.27118644067797	72.06066012488849	75.60035682426405	78.72970561998216	82.00535236396075	85.04192685102586	87.92149866190901	90.57983942908118	93.15967885816235	95.48260481712757	97.75557537912579	100.0
P50	24.661944623309722	35.99295481231771	44.134691867732286	50.579523502897615	56.00166660353774	60.556418317487974	64.92367713344191	68.68679216696337	72.28324684671036	75.44411196545586	78.47430021590091	81.41926442180221	84.05931593500246	86.69179197757661	89.18790954888073	91.5192606340669	93.8600810575357	95.97363736222113	98.07772432862392	100.0
P51	27.302993371183973	38.30593620879284	46.05986742367944	52.26360690823697	57.50720846586011	62.132516869296396	66.19303825688891	69.76605927291104	73.24693082845337	76.31758865669867	79.29758330608483	82.09179275289081	84.79385273921703	87.14069141820993	89.50685175827115	91.85814928212598	94.03555185636574	96.0687851134033	98.05297107695966	100.0
P52	25.781425098701792	37.43427064117373	45.55454028239919	51.85249038842819	57.19704153233454	61.758874540972016	65.87245487302381	69.60502042997776	73.16690516007793	76.37191179766563	79.37175663327758	82.27505473854801	84.90078099408652	87.32996569142975	89.68501629226074	91.93145182145751	94.05203179145906	96.05882454355809	98.07768563694981	100.0
PNKD	25.86432788199208	36.92063443130848	44.82636373445135	51.22154230312746	56.525425035066355	61.157266827997596	65.45771228632643	69.19247190838047	72.67136273255545	75.86972270604375	78.97097584660203	81.87493256469935	84.54768253772524	86.97689473927586	89.42768623703316	91.74129506604805	93.88535228201057	95.99549917536261	98.0239530187894	100.0
PNKIT	26.937452901281084	37.85380557648832	45.373021853805575	51.4679728711379	56.6887716654107	61.276563677467976	65.3715146948003	69.2147701582517	72.75056518462698	75.95026375282592	78.97362471740769	81.81160512434062	84.56066314996232	87.22381311228335	89.62923888470233	91.8733986435569	94.10700828937453	96.23059532780708	98.15373021853806	100.0
PNKV	26.113235675395384	37.453007518796994	45.409320715582055	51.80840031112263	56.979193673839774	61.650894477573246	65.74248120300751	69.5602151931553	72.96960072595282	76.1148561057817	79.11913404200156	81.88682914182007	84.44548872180451	87.05276121337828	89.44451646357273	91.76659320715582	94.03357531760436	96.07045631319679	98.04089966295048	100.0
