method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
ORA	N_OD_vs_N_BL	up	BP	GO:0042572	BP: retinol metabolic process	retinol metabolic process	0.000289890852036203	0.0121754157855205	0.0112350043133648	3	20.4305555555556	20.4305555555556	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0034612	BP: response to tumor necrosis factor	response to tumor necrosis factor	0.000349888000353406	0.0134706880136061	0.0124302315915026	3	19.2287581699346	19.2287581699346	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0071482	BP: cellular response to light stimulus	cellular response to light stimulus	0.000492599508441066	0.0175062286845979	0.0161540729488771	3	17.2046783625731	17.2046783625731	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0006814	BP: sodium ion transport	sodium ion transport	0.000768816917755108	0.0253709582859186	0.0234113422323924	3	14.8585858585859	14.8585858585859	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0045429	BP: positive regulation of nitric oxide biosynthetic process	positive regulation of nitric oxide biosynthetic process	0.000998325190274971	0.0300195174485853	0.027700853421456	3	13.6203703703704	13.6203703703704	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0048706	BP: embryonic skeletal system development	embryonic skeletal system development	0.00103963696791637	0.0300195174485853	0.027700853421456	4	8.07133058984911	8.07133058984911	desarrollo_morfogenesis	Desarrollo/morfogenesis
ORA	N_OD_vs_N_BL	up	CC	GO:0033162	CC: melanosome membrane	melanosome membrane	1.00543238341431e-06	0.000122662750776546	0.000115360136623326	4	42.9888888888889	42.9888888888889	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	CC	GO:0042470	CC: melanosome	melanosome	5.48802043733772e-06	0.000334769246677601	0.000314839067194637	6	12.1666666666667	12.1666666666667	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	MF	GO:0016491	MF: oxidoreductase activity	oxidoreductase activity	1.05395718987979e-05	0.00188658336988483	0.00167523721759841	10	5.17632465000886	5.17632465000886	mitocondria_metabolismo	Mitocondria/metabolismo
ORA	N_OD_vs_N_BL	up	MF	GO:0005227	MF: calcium activated cation channel activity	calcium activated cation channel activity	0.000249356382894875	0.0223173962690913	0.0198172704300664	3	21.637037037037	21.637037037037	other	Otros
