method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
ORA	P_BD_vs_N_BL	up	BP	GO:0006814	BP: sodium ion transport	sodium ion transport	0.000439222667051948	0.0133179843359403	0.0120131453848077	4	9.88743455497382	9.88743455497382	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0007507	BP: heart development	heart development	0.000449359164957068	0.0133179843359403	0.0120131453848077	12	2.84758115183246	2.84758115183246	desarrollo_morfogenesis	Desarrollo/morfogenesis
ORA	P_BD_vs_N_BL	up	BP	GO:0007015	BP: actin filament organization	actin filament organization	0.00045857019501422	0.0133179843359403	0.0120131453848077	9	3.58336554341333	3.58336554341333	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0006099	BP: tricarboxylic acid cycle	tricarboxylic acid cycle	0.000471251753425582	0.0133179843359403	0.0120131453848077	5	6.8982101546329	6.8982101546329	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0034765	BP: regulation of ion transmembrane transport	regulation of ion transmembrane transport	0.000583601524101289	0.0158058746110766	0.0142572828475622	5	6.59162303664921	6.59162303664921	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0007634	BP: optokinetic behavior	optokinetic behavior	0.000695319781708556	0.0180783143244224	0.0163070786699649	3	14.8311518324607	14.8311518324607	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0035094	BP: response to nicotine	response to nicotine	0.000893805716657689	0.0214750706813454	0.0193710354162095	3	13.6902939991945	13.6902939991945	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0006094	BP: gluconeogenesis	gluconeogenesis	0.000925079967811802	0.0214750706813454	0.0193710354162095	4	8.18270445928868	8.18270445928868	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0055013	BP: cardiac muscle cell development	cardiac muscle cell development	0.000925079967811802	0.0214750706813454	0.0193710354162095	4	8.18270445928868	8.18270445928868	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0002009	BP: morphogenesis of an epithelium	morphogenesis of an epithelium	0.00112485662218683	0.0243718934807147	0.0219840399494058	3	12.7124158563949	12.7124158563949	epidermis_epitelio	Epidermis/epitelio
ORA	P_BD_vs_N_BL	up	BP	GO:0019752	BP: carboxylic acid metabolic process	carboxylic acid metabolic process	0.00112485662218683	0.0243718934807147	0.0219840399494058	3	12.7124158563949	12.7124158563949	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0042391	BP: regulation of membrane potential	regulation of membrane potential	0.00128507893880404	0.0269452035555686	0.0243052281464805	6	4.50566637948174	4.50566637948174	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0048769	BP: sarcomerogenesis	sarcomerogenesis	0.00139036678547413	0.0282418253299433	0.0254748124838516	3	11.8649214659686	11.8649214659686	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0007271	BP: synaptic transmission, cholinergic	synaptic transmission, cholinergic	0.0016921222590038	0.0333296808591658	0.0300641817628426	3	11.1233638743456	11.1233638743456	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0007268	BP: chemical synaptic transmission	chemical synaptic transmission	0.00187577525198697	0.0358604092291627	0.0323469602277629	6	4.18761934093009	4.18761934093009	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0030239	BP: myofibril assembly	myofibril assembly	0.00201425762269791	0.0366853558641065	0.0330910821316718	5	5.0275090957494	5.0275090957494	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0086005	BP: ventricular cardiac muscle cell action potential	ventricular cardiac muscle cell action potential	0.00203180432478128	0.0366853558641065	0.0330910821316718	3	10.4690483523252	10.4690483523252	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:1904706	BP: negative regulation of vascular smooth muscle cell proliferation	negative regulation of vascular smooth muscle cell proliferation	0.00241099286993132	0.0423552801474421	0.0382054915661947	3	9.88743455497382	9.88743455497382	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0055117	BP: regulation of cardiac muscle contraction	regulation of cardiac muscle contraction	0.00283116967567981	0.0484279023471546	0.0436831443034253	3	9.36704326260678	9.36704326260678	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	CC	GO:0030018	CC: Z disc	Z disc	3.58510223827321e-17	6.34563096174358e-15	5.39652231655862e-15	22	10.1188935152739	10.1188935152739	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	CC	GO:0042383	CC: sarcolemma	sarcolemma	1.59777194827785e-09	1.4140281742259e-07	1.20253362423017e-07	11	10.8906735291508	10.8906735291508	other	Otros
ORA	P_BD_vs_N_BL	up	CC	GO:0005865	CC: striated muscle thin filament	striated muscle thin filament	1.22419279383014e-06	7.22273748359783e-05	6.14244103570913e-05	7	11.358202443281	11.358202443281	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	CC	GO:0030315	CC: T-tubule	T-tubule	1.53005940546213e-05	0.000677051286916993	0.000575785513108117	5	13.9080029917726	13.9080029917726	other	Otros
ORA	P_BD_vs_N_BL	up	CC	GO:0031430	CC: M band	M band	2.19186596537221e-05	0.000775920551741762	0.000659867016943634	6	9.47247771331541	9.47247771331541	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	CC	GO:0031594	CC: neuromuscular junction	neuromuscular junction	9.30005685895803e-05	0.00274351677339262	0.00233317215935263	7	6.01316599938405	6.01316599938405	other	Otros
ORA	P_BD_vs_N_BL	up	CC	GO:0045202	CC: synapse	synapse	0.000121367744981141	0.00306887012309456	0.0026098627868125	12	3.33792071802543	3.33792071802543	other	Otros
ORA	P_BD_vs_N_BL	up	CC	GO:0030017	CC: sarcomere	sarcomere	0.000349751851701465	0.00773825971889492	0.00658085720964599	6	5.8413612565445	5.8413612565445	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	CC	GO:0005964	CC: phosphorylase kinase complex	phosphorylase kinase complex	0.000580107434988129	0.0114087795547665	0.00970238166120496	3	15.9309852451214	15.9309852451214	other	Otros
ORA	P_BD_vs_N_BL	up	CC	GO:0016010	CC: dystrophin-associated glycoprotein complex	dystrophin-associated glycoprotein complex	0.00123589285562137	0.0218753035444982	0.0186034398267216	3	12.5172026925954	12.5172026925954	other	Otros
ORA	P_BD_vs_N_BL	up	CC	GO:0016529	CC: sarcoplasmic reticulum	sarcoplasmic reticulum	0.00152402627670342	0.0225238183631938	0.0191549570379823	4	7.30170157068063	7.30170157068063	other	Otros
ORA	P_BD_vs_N_BL	up	CC	GO:0005892	CC: acetylcholine-gated channel complex	acetylcholine-gated channel complex	0.00152703853309789	0.0225238183631938	0.0191549570379823	3	11.682722513089	11.682722513089	other	Otros
ORA	P_BD_vs_N_BL	up	MF	GO:0008307	MF: structural constituent of muscle	structural constituent of muscle	5.41342199960028e-08	1.10802719328616e-05	9.95878691941404e-06	8	13.0622454915649	13.0622454915649	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	MF	GO:0051371	MF: muscle alpha-actinin binding	muscle alpha-actinin binding	8.52328610220121e-08	1.10802719328616e-05	9.95878691941404e-06	8	12.3747588867457	12.3747588867457	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	MF	GO:0051393	MF: alpha-actinin binding	alpha-actinin binding	0.000108336396396775	0.00938915435438716	0.00843883508774878	4	13.8306128734216	13.8306128734216	other	Otros
ORA	P_BD_vs_N_BL	up	MF	GO:0051015	MF: actin filament binding	actin filament binding	0.00068505533473872	0.0368607525056452	0.033129907110337	11	2.87369400814427	2.87369400814427	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	MF	GO:0044183	MF: protein folding chaperone	protein folding chaperone	0.000708860625108562	0.0368607525056452	0.033129907110337	4	8.70816366104324	8.70816366104324	other	Otros
ORA	P_BD_vs_N_BL	up	MF	GO:0044325	MF: ion channel binding	ion channel binding	0.000900249607736053	0.039010816335229	0.0350623531434042	7	4.07386864340884	4.07386864340884	other	Otros
