method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0043124	BP: negative regulation of I-kappaB kinase/NF-kappaB signaling	negative regulation of I-kappaB kinase/NF-kappaB signaling	0.000863455068221496	0.0313938092746597	0.0282825615289963	32	-1.86019467822399		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0046427	BP: positive regulation of receptor signaling pathway via JAK-STAT	positive regulation of receptor signaling pathway via JAK-STAT	0.00101616323043924	0.0361282319965092	0.0325477846742191	19	-1.87516543744555		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0030154	BP: cell differentiation	cell differentiation	0.00109775134259585	0.0383442618089182	0.0345441973736533	210	1.50361742364281		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0002027	BP: regulation of heart rate	regulation of heart rate	0.00117278294704559	0.0402588077166857	0.036269004387762	22	1.96441698790434		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0001937	BP: negative regulation of endothelial cell proliferation	negative regulation of endothelial cell proliferation	0.00140956184760921	0.0445466291839672	0.0401318861875704	22	1.94103480806806		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0035999	BP: Tetrahydrofolate interconversion	Tetrahydrofolate interconversion	0.00140802661844971	0.0445466291839672	0.0401318861875704	13	1.92752078657949		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0032525	BP: somite rostral/caudal axis specification	somite rostral/caudal axis specification	0.00134507987516474	0.0445466291839672	0.0401318861875704	10	1.89750457845134		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0048015	BP: phosphatidylinositol-mediated signaling	phosphatidylinositol-mediated signaling	0.00132658305176603	0.0445466291839672	0.0401318861875704	36	-1.80410655554996		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0006954	BP: inflammatory response	inflammatory response	0.00138200679418361	0.0445466291839672	0.0401318861875704	93	-1.67689802002892		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0006559	BP: L-phenylalanine catabolic process	L-phenylalanine catabolic process	0.00145902272340013	0.0453892850357758	0.0408910315900298	11	1.8997564757497		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0042127	BP: regulation of cell population proliferation	regulation of cell population proliferation	0.00153774911345302	0.0471024382289993	0.0424344046854079	111	-1.61219637199114		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0008283	BP: cell population proliferation	cell population proliferation	0.00156850985221635	0.0473167138751932	0.0426274447875065	105	-1.60436225999987		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0030018	CC: Z disc	Z disc	1.42577475845526e-25	6.48727515097143e-23	5.76313165522968e-23	115	3.14150311464831		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0031430	CC: M band	M band	6.93522934367829e-12	1.57776467568681e-09	1.40164635156445e-09	34	2.79266340739143		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005865	CC: striated muscle thin filament	striated muscle thin filament	4.75554045226771e-11	7.21256968593936e-09	6.40746503042386e-09	33	2.73740875844295		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0062023	CC: collagen-containing extracellular matrix	collagen-containing extracellular matrix	2.77053738945757e-09	3.07974688577845e-07	2.73596947169213e-07	114	2.25692643114865		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005615	CC: extracellular space	extracellular space	3.38433723711917e-09	3.07974688577845e-07	2.73596947169213e-07	455	1.72890657229324		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0030057	CC: desmosome	desmosome	1.32340852389212e-07	8.60215540529879e-06	7.64193794247481e-06	18	-2.39446255964592		epidermis_epitelio	Epidermis/epitelio
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0030017	CC: sarcomere	sarcomere	1.1948095207442e-07	8.60215540529879e-06	7.64193794247481e-06	53	2.31969088158577		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0031674	CC: I band	I band	4.46993784178995e-07	2.54227714751803e-05	2.25849490953597e-05	21	2.4461004678172		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:1990454	CC: L-type voltage-gated calcium channel complex	L-type voltage-gated calcium channel complex	9.91686916330568e-06	0.000501352829922676	0.000445389211544957	11	2.2422236478959		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0030315	CC: T-tubule	T-tubule	2.90438018587623e-05	0.00101850455538303	0.000904813763486598	18	2.15646230651532		other	Otros
