method	contrast	direction	ontology	GO_ID	Description	pvalue	p.adjust	qvalue	Count	signed_effect
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0046966	MF: thyroid hormone receptor binding	0.46017699115044247	0.8756473826864101	0.8079684188648302	24	1.0040379511060469
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0000993	MF: RNA polymerase II complex binding	0.4583333333333333	0.8756473826864101	0.8079684188648302	28	1.0020029414141882
GSEA	P_surface_x_pigmentation	NES_negative	MF	GO:0003684	MF: damaged DNA binding	0.46853146853146854	0.8756473826864101	0.8079684188648302	61	-0.9996919598218378
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0017166	MF: vinculin binding	0.47285067873303166	0.8756473826864101	0.8079684188648302	17	0.9993831097920033
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0043014	MF: alpha-tubulin binding	0.4726027397260274	0.8756473826864101	0.8079684188648302	30	0.9966665428346438
GSEA	P_surface_x_pigmentation	NES_negative	MF	GO:0003725	MF: double-stranded RNA binding	0.4717607973421927	0.8756473826864101	0.8079684188648302	77	-0.9965720882245875
GSEA	P_surface_x_pigmentation	NES_negative	MF	GO:0004842	MF: ubiquitin-protein transferase activity	0.4685212298682284	0.8756473826864101	0.8079684188648302	221	-0.9925615116185996
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0016409	MF: palmitoyltransferase activity	0.46604215456674475	0.8756473826864101	0.8079684188648302	34	0.9911318739134238
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0051371	MF: muscle alpha-actinin binding	0.46846846846846846	0.8756473826864101	0.8079684188648302	41	0.9904692359767181
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0004971	MF: AMPA glutamate receptor activity	0.4592274678111588	0.8756473826864101	0.8079684188648302	11	0.9887433846040761
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0004745	MF: retinol dehydrogenase activity	0.46336206896551724	0.8756473826864101	0.8079684188648302	12	0.9851828297377953
GSEA	P_surface_x_pigmentation	NES_negative	MF	GO:0015485	MF: cholesterol binding	0.4747826086956522	0.8756473826864101	0.8079684188648302	52	-0.9799835661591891
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0001046	MF: core promoter sequence-specific DNA binding	0.4723404255319149	0.8756473826864101	0.8079684188648302	23	0.9798428916114021
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0030619	MF: U1 snRNA binding	0.4752688172043011	0.8756473826864101	0.8079684188648302	10	0.9766895873524166
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0050847	BP: progesterone receptor signaling pathway	0.5472972972972973	0.8759701194132936	0.8050711668026642	12	0.9233688558356606
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0050431	MF: transforming growth factor beta binding	0.4766146993318486	0.8760001649756661	0.8082939345393924	21	0.983951624426388
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0021551	BP: central nervous system morphogenesis	0.5486238532110091	0.8769138822311631	0.805938543687022	16	-0.9391517444635841
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0046688	BP: response to copper ion	0.5483870967741935	0.8769138822311631	0.805938543687022	17	-0.9315430633537995
GSEA	P_surface_x_pigmentation	NES_positive	MF	GO:0003691	MF: double-stranded telomeric DNA binding	0.47844827586206895	0.8773393326431471	0.809529597666221	12	0.9730904721201699
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0042129	BP: regulation of T cell proliferation	0.5493716337522442	0.8775197908257323	0.8064954114709739	10	-0.9363345030748831
GSEA	P_surface_x_pigmentation	NES_negative	CC	GO:0005793	CC: endoplasmic reticulum-Golgi intermediate compartment	0.37520391517128876	0.8778026480518988	0.7899029793079764	64	-1.0376154490056684
GSEA	P_surface_x_pigmentation	NES_negative	CC	GO:0016529	CC: sarcoplasmic reticulum	0.3789649415692821	0.8784302562642806	0.7904677413281169	32	-1.0603752553448589
GSEA	P_surface_x_pigmentation	NES_negative	CC	GO:0090575	CC: RNA polymerase II transcription regulator complex	0.3785488958990536	0.8784302562642806	0.7904677413281169	78	-1.0449293905253132
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0000132	BP: establishment of mitotic spindle orientation	0.5598086124401914	0.8794794145215948	0.8082964278531067	46	0.9436827289354578
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0032922	BP: circadian regulation of gene expression	0.5603864734299517	0.8794794145215948	0.8082964278531067	73	0.9419675382834926
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0010977	BP: negative regulation of neuron projection development	0.5673758865248227	0.8794794145215948	0.8082964278531067	30	0.9402639613477868
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0031532	BP: actin cytoskeleton reorganization	0.5668316831683168	0.8794794145215948	0.8082964278531067	77	0.9400131214585933
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0060216	BP: definitive hemopoiesis	0.5644768856447688	0.8794794145215948	0.8082964278531067	75	0.9383587821424277
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0030512	BP: negative regulation of transforming growth factor beta receptor signaling pathway	0.5593803786574871	0.8794794145215948	0.8082964278531067	52	-0.9375307368960499
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0097178	BP: ruffle assembly	0.5683962264150944	0.8794794145215948	0.8082964278531067	31	0.9358919185382185
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0030902	BP: hindbrain development	0.5679862306368331	0.8794794145215948	0.8082964278531067	52	-0.9341230781202391
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0051496	BP: positive regulation of stress fiber assembly	0.5686746987951807	0.8794794145215948	0.8082964278531067	62	0.9313729042157725
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0006265	BP: DNA topological change	0.5557553956834532	0.8794794145215948	0.8082964278531067	19	-0.9308456973745698
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0032874	BP: positive regulation of stress-activated MAPK cascade	0.5622119815668203	0.8794794145215948	0.8082964278531067	18	0.9305264533358607
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0000462	BP: maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.5517241379310345	0.8794794145215948	0.8082964278531067	33	-0.929012700355296
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0055088	BP: lipid homeostasis	0.5573770491803278	0.8794794145215948	0.8082964278531067	32	0.9285761158584913
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0019722	BP: calcium-mediated signaling	0.565587734241908	0.8794794145215948	0.8082964278531067	49	-0.9285715413971537
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0045722	BP: positive regulation of gluconeogenesis	0.5674157303370787	0.8794794145215948	0.8082964278531067	14	-0.9282696401756688
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0006536	BP: glutamate metabolic process	0.5583482944344704	0.8794794145215948	0.8082964278531067	10	-0.9282027474190753
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0008361	BP: regulation of cell size	0.5586690017513135	0.8794794145215948	0.8082964278531067	25	-0.9280727991187184
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0061564	BP: axon development	0.5602836879432624	0.8794794145215948	0.8082964278531067	20	-0.9277306876889568
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0050482	BP: arachidonic acid secretion	0.5580985915492958	0.8794794145215948	0.8082964278531067	18	-0.927511443158173
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0007216	BP: G protein-coupled glutamate receptor signaling pathway	0.5668202764976958	0.8794794145215948	0.8082964278531067	18	0.9274887648876466
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0060445	BP: branching involved in salivary gland morphogenesis	0.553763440860215	0.8794794145215948	0.8082964278531067	12	-0.9268639889789383
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0042176	BP: regulation of protein catabolic process	0.5598591549295775	0.8794794145215948	0.8082964278531067	18	-0.9268111183352754
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0045787	BP: positive regulation of cell cycle	0.5577981651376147	0.8794794145215948	0.8082964278531067	16	-0.9266347404626344
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0016236	BP: macroautophagy	0.553448275862069	0.8794794145215948	0.8082964278531067	29	-0.9265303310719286
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0043923	BP: positive regulation by host of viral transcription	0.5692883895131086	0.8794794145215948	0.8082964278531067	14	-0.9258618801594293
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0032474	BP: otolith morphogenesis	0.5691244239631337	0.8794794145215948	0.8082964278531067	18	0.9253247980710364
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0036376	BP: sodium ion export across plasma membrane	0.563302752293578	0.8794794145215948	0.8082964278531067	16	-0.923533672627196
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0015734	BP: taurine transport	0.563302752293578	0.8794794145215948	0.8082964278531067	16	-0.9233432911805407
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0034620	BP: cellular response to unfolded protein	0.5627240143369175	0.8794794145215948	0.8082964278531067	17	-0.9230484923219586
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0000422	BP: autophagy of mitochondrion	0.5622837370242214	0.8794794145215948	0.8082964278531067	31	-0.9220133717341836
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0035845	BP: photoreceptor cell outer segment organization	0.5578583765112263	0.8794794145215948	0.8082964278531067	30	-0.9220037714115116
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0031929	BP: TOR signaling	0.553072625698324	0.8794794145215948	0.8082964278531067	15	-0.92195456118613
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0060413	BP: atrial septum morphogenesis	0.5518018018018018	0.8794794145215948	0.8082964278531067	12	0.9215517978183657
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0043297	BP: apical junction assembly	0.5591397849462365	0.8794794145215948	0.8082964278531067	12	-0.9213849180520253
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0051560	BP: mitochondrial calcium ion homeostasis	0.5663082437275986	0.8794794145215948	0.8082964278531067	17	-0.9198415996587663
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0071549	BP: cellular response to dexamethasone stimulus	0.5549348230912476	0.8794794145215948	0.8082964278531067	15	-0.9186796797944942
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0042063	BP: gliogenesis	0.5636363636363636	0.8794794145215948	0.8082964278531067	11	0.9182132687757117
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0070286	BP: axonemal dynein complex assembly	0.5609318996415771	0.8794794145215948	0.8082964278531067	12	-0.9174362933990121
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0043001	BP: Golgi to plasma membrane protein transport	0.5694444444444444	0.8794794145215948	0.8082964278531067	24	-0.9159039131873746
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0002230	BP: positive regulation of defense response to virus by host	0.5627240143369175	0.8794794145215948	0.8082964278531067	12	-0.915442296434682
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:1903800	BP: positive regulation of production of miRNAs involved in gene silencing by miRNA	0.5573033707865168	0.8794794145215948	0.8082964278531067	10	0.9149273121270285
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0033523	BP: histone H2B ubiquitination	0.5636363636363636	0.8794794145215948	0.8082964278531067	11	0.9135586692951969
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0010975	BP: regulation of neuron projection development	0.568935427574171	0.8794794145215948	0.8082964278531067	28	-0.9129893288072718
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0043666	BP: regulation of phosphoprotein phosphatase activity	0.55637707948244	0.8794794145215948	0.8082964278531067	13	-0.9129522665979348
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0001867	BP: complement activation, lectin pathway	0.5608108108108109	0.8794794145215948	0.8082964278531067	17	0.9127766330931852
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0034063	BP: stress granule assembly	0.5646853146853147	0.8794794145215948	0.8082964278531067	23	-0.9126637448462568
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0045839	BP: negative regulation of mitotic nuclear division	0.5663082437275986	0.8794794145215948	0.8082964278531067	12	-0.911842470112325
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0015813	BP: L-glutamate transmembrane transport	0.561822125813449	0.8794794145215948	0.8082964278531067	13	0.9082005994391877
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:2000042	BP: negative regulation of double-strand break repair via homologous recombination	0.561822125813449	0.8794794145215948	0.8082964278531067	13	0.9066545920279495
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:1903076	BP: regulation of protein localization to plasma membrane	0.5634408602150538	0.8794794145215948	0.8082964278531067	15	0.9057649169145227
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0032330	BP: regulation of chondrocyte differentiation	0.567741935483871	0.8794794145215948	0.8082964278531067	15	0.9004536094271235
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0007175	BP: negative regulation of epidermal growth factor-activated receptor activity	0.5698924731182796	0.879600574592416	0.8084077815139498	12	-0.9108110610709607
GSEA	P_surface_x_pigmentation	NES_negative	CC	GO:0016012	CC: sarcoglycan complex	0.3862815884476534	0.8798041931772826	0.7917040976587455	10	-1.06817065228395
GSEA	P_surface_x_pigmentation	NES_negative	CC	GO:0005915	CC: zonula adherens	0.3882978723404255	0.8798041931772826	0.7917040976587455	14	-1.0668409524413436
GSEA	P_surface_x_pigmentation	NES_negative	CC	GO:0051233	CC: spindle midzone	0.38528896672504376	0.8798041931772826	0.7917040976587455	22	-1.0525713910040009
GSEA	P_surface_x_pigmentation	NES_positive	CC	GO:0031234	CC: extrinsic component of cytoplasmic side of plasma membrane	0.3870056497175141	0.8798041931772826	0.7917040976587455	98	1.0325719391544117
GSEA	P_surface_x_pigmentation	NES_positive	CC	GO:0042995	CC: cell projection	0.3900523560209424	0.8798041931772826	0.7917040976587455	74	1.032270988896103
GSEA	P_surface_x_pigmentation	NES_positive	CC	GO:0097431	CC: mitotic spindle pole	0.38902743142144636	0.8798041931772826	0.7917040976587455	36	1.0307540662462613
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0034599	BP: cellular response to oxidative stress	0.5719063545150501	0.8800467968127249	0.8088178875616286	68	-0.934480319975206
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0030917	BP: midbrain-hindbrain boundary development	0.5727699530516432	0.8800467968127249	0.8088178875616286	26	0.9329854548820418
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0010614	BP: negative regulation of cardiac muscle hypertrophy	0.5724770642201835	0.8800467968127249	0.8088178875616286	16	-0.919146092304794
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0006644	BP: phospholipid metabolic process	0.5726643598615917	0.8800467968127249	0.8088178875616286	31	-0.9122001433959523
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0050807	BP: regulation of synapse organization	0.5707865168539326	0.8800467968127249	0.8088178875616286	10	0.9069377537442939
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0021953	BP: central nervous system neuron differentiation	0.5726495726495726	0.8800467968127249	0.8088178875616286	14	0.8968933434843281
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0051492	BP: regulation of stress fiber assembly	0.5726495726495726	0.8800467968127249	0.8088178875616286	14	0.896879312166176
GSEA	P_surface_x_pigmentation	NES_positive	CC	GO:0015629	CC: actin cytoskeleton	0.39215686274509803	0.8806022408963586	0.792422232050715	224	1.0222714076192088
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0050935	BP: iridophore differentiation	0.5739910313901345	0.8813539707796904	0.8100192619549742	19	0.9269598256871621
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0043044	BP: ATP-dependent chromatin remodeling	0.5768321513002365	0.8815179832613267	0.8101699996537094	42	0.92665192274006
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0019222	BP: regulation of metabolic process	0.5762331838565022	0.8815179832613267	0.8101699996537094	19	0.9265241637251626
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0008277	BP: regulation of G protein-coupled receptor signaling pathway	0.5758620689655173	0.8815179832613267	0.8101699996537094	33	-0.9132887285463488
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0045907	BP: positive regulation of vasoconstriction	0.5752688172043011	0.8815179832613267	0.8101699996537094	12	-0.9086891311313854
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0007631	BP: feeding behavior	0.5765124555160143	0.8815179832613267	0.8101699996537094	11	-0.908340753095637
GSEA	P_surface_x_pigmentation	NES_negative	BP	GO:0060034	BP: notochord cell differentiation	0.5770609318996416	0.8815179832613267	0.8101699996537094	12	-0.9073167616976626
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0046549	BP: retinal cone cell development	0.5752808988764045	0.8815179832613267	0.8101699996537094	10	0.9033256088025668
GSEA	P_surface_x_pigmentation	NES_positive	BP	GO:0000466	BP: maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.5748373101952278	0.8815179832613267	0.8101699996537094	13	0.8927186935076953
