method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0048704	BP: embryonic skeletal system morphogenesis	embryonic skeletal system morphogenesis	9.19479836362295e-05	0.0043675292227209	0.00365170610450025	37	1.98004724194508		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003181	BP: atrioventricular valve morphogenesis	atrioventricular valve morphogenesis	9.91842707762737e-05	0.00461510484428376	0.00385870492751518	19	2.12464276978214		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0048793	BP: pronephros development	pronephros development	0.000104464281411668	0.00476357123237204	0.00398283818182168	82	1.8733691029459		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0019369	BP: arachidonic acid metabolic process	arachidonic acid metabolic process	0.000108052771804809	0.00483059450421499	0.00403887656839028	19	-2.0552000928588		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001755	BP: neural crest cell migration	neural crest cell migration	0.000115374812660236	0.0050587417858719	0.00422963129003417	116	1.73890229817558		neural_desarrollo	Neural/axon/cresta
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003209	BP: cardiac atrium morphogenesis	cardiac atrium morphogenesis	0.000128508357915351	0.00550575354115825	0.00460337934581606	14	2.1605140037879		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0030111	BP: regulation of Wnt signaling pathway	regulation of Wnt signaling pathway	0.000130399425974801	0.00550575354115825	0.00460337934581606	15	2.13871738056796		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0061036	BP: positive regulation of cartilage development	positive regulation of cartilage development	0.000148027326006573	0.00613640551445429	0.00513066961527088	21	2.10469070093773		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0033690	BP: positive regulation of osteoblast proliferation	positive regulation of osteoblast proliferation	0.000154453540506115	0.00628846557774898	0.00525780755369501	14	2.13768880541964		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0002376	BP: immune system process	immune system process	0.000161966599815472	0.00645000689773538	0.0053928728032312	29	-1.97568885915855		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001503	BP: ossification	ossification	0.000164079122837128	0.00645000689773538	0.0053928728032312	66	1.87427351490507		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003203	BP: endocardial cushion morphogenesis	endocardial cushion morphogenesis	0.000171372125057693	0.00647024921467902	0.00540979747358435	18	2.13919657714695		desarrollo_morfogenesis	Desarrollo/morfogenesis
