method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0006729	BP: tetrahydrobiopterin biosynthetic process	tetrahydrobiopterin biosynthetic process	6.5525606440195e-06	0.000893075471305481	0.000804970917506791	14	2.23638274851243		pigmentacion_melanocito	Pigmentacion/melanocito
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0046777	BP: protein autophosphorylation	protein autophosphorylation	7.31639818409194e-06	0.000941783032918945	0.000848873333171836	133	-1.90469152125249		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0050727	BP: regulation of inflammatory response	regulation of inflammatory response	1.17542684211911e-05	0.00143340210167893	0.00129199271732095	46	-2.09423324253488		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0030199	BP: collagen fibril organization	collagen fibril organization	1.36209631322458e-05	0.00157798857887068	0.00142231530812504	60	2.08486371511125		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0055005	BP: ventricular cardiac myofibril assembly	ventricular cardiac myofibril assembly	2.02699950045553e-05	0.00181082101651514	0.00163217813268793	11	2.17206730506594		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0071407	BP: cellular response to organic cyclic compound	cellular response to organic cyclic compound	2.02370238611425e-05	0.00181082101651514	0.00163217813268793	28	-2.12729365451045		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0050918	BP: positive chemotaxis	positive chemotaxis	1.9152229606109e-05	0.00181082101651514	0.00163217813268793	13	-2.10172907677568		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0070830	BP: bicellular tight junction assembly	bicellular tight junction assembly	1.83415066374267e-05	0.00181082101651514	0.00163217813268793	50	-1.99141664613267		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0007519	BP: skeletal muscle tissue development	skeletal muscle tissue development	2.03199596156209e-05	0.00181082101651514	0.00163217813268793	105	1.895992779833		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0007165	BP: signal transduction	signal transduction	1.6563034250455e-05	0.00181082101651514	0.00163217813268793	369	-1.58896034630416		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0030241	BP: skeletal muscle myosin thick filament assembly	skeletal muscle myosin thick filament assembly	2.47413108237427e-05	0.00212317100661526	0.00191371386644466	35	2.1413357004992		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0055008	BP: cardiac muscle tissue morphogenesis	cardiac muscle tissue morphogenesis	3.56035338122231e-05	0.00294619242296146	0.00265554177005453	47	2.10994162539829		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0003009	BP: skeletal muscle contraction	skeletal muscle contraction	4.50191524695368e-05	0.0035968750438592	0.00324203261341419	35	2.10922119741263		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0006887	BP: exocytosis	exocytosis	5.00126309712025e-05	0.00386264219867587	0.00348158104725845	76	-1.93770843203903		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0071688	BP: striated muscle myosin thick filament assembly	striated muscle myosin thick filament assembly	5.70170862573837e-05	0.00426156738252768	0.00384115107418164	26	2.18811882219496		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0030239	BP: myofibril assembly	myofibril assembly	5.98133811188952e-05	0.00433086262664001	0.00390361013618053	61	1.98807772477859		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0007517	BP: muscle organ development	muscle organ development	7.91385862048407e-05	0.00555648800717018	0.0050083239244148	61	1.97994982087113		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0006941	BP: striated muscle contraction	striated muscle contraction	9.056061321752e-05	0.00567105245472956	0.00511158624818093	29	2.16300285346527		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0055010	BP: ventricular cardiac muscle tissue morphogenesis	ventricular cardiac muscle tissue morphogenesis	8.75643562083421e-05	0.00567105245472956	0.00511158624818093	31	2.14533810782286		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0006122	BP: mitochondrial electron transport, ubiquinol to cytochrome c	mitochondrial electron transport, ubiquinol to cytochrome c	8.90548133352926e-05	0.00567105245472956	0.00511158624818093	11	2.10191404185348		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0055003	BP: cardiac myofibril assembly	cardiac myofibril assembly	8.45690971916153e-05	0.00567105245472956	0.00511158624818093	47	2.0594769555625		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0008544	BP: epidermis development	epidermis development	0.00010112772888898	0.00616613020620438	0.00555782310569906	33	-1.99661967909237		epidermis_epitelio	Epidermis/epitelio
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0014866	BP: skeletal myofibril assembly	skeletal myofibril assembly	0.00016844969460672	0.0100076395488146	0.00902035611605216	30	2.1063766443908		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0045104	BP: intermediate filament cytoskeleton organization	intermediate filament cytoskeleton organization	0.000194578021183903	0.0112709318770776	0.0101590208954964	23	-2.01933739593374		epidermis_epitelio	Epidermis/epitelio
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0006108	BP: malate metabolic process	malate metabolic process	0.000248685559052825	0.0137191533410809	0.0123657180240803	11	2.03665636116432		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0060956	BP: endocardial cell differentiation	endocardial cell differentiation	0.000244713090978938	0.0137191533410809	0.0123657180240803	10	-1.92829732773315		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0042981	BP: regulation of apoptotic process	regulation of apoptotic process	0.000299207280482325	0.0161224016018034	0.0145318786897658	139	-1.73711568410935		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0007005	BP: mitochondrion organization	mitochondrion organization	0.000343353291051668	0.0180806721674253	0.0162969600346055	54	1.85040323800252		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0006123	BP: mitochondrial electron transport, cytochrome c to oxygen	mitochondrial electron transport, cytochrome c to oxygen	0.000388017588580379	0.0199785945053497	0.0180076466840578	14	2.0082517719957		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0007166	BP: cell surface receptor signaling pathway	cell surface receptor signaling pathway	0.000406515913561642	0.0204760298200505	0.0184560085241716	82	-1.78147238971667		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0014823	BP: response to activity	response to activity	0.00045053356025303	0.0222103459384313	0.0200192291946699	24	2.0506062021654		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0030183	BP: B cell differentiation	B cell differentiation	0.000485359231164578	0.0234286945543402	0.0211173840927746	24	-1.96400890208529		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0048739	BP: cardiac muscle fiber development	cardiac muscle fiber development	0.000539175212862743	0.0249704951509764	0.022507081470839	31	2.01591264590892		musculo_sarcomero	Musculo/sarcomero
